record_date,workshop_code,tce,co2_t,cost_yuan,unit_energy_kgce
2024-07-02,W03,15.016134,39.207306,50412.68,163.726
2024-07-02,W04,3.106341,13.371321,17634.06,0.7887
2024-07-02,W05,6.149635,21.309402,25572.33,0.8654
2024-07-02,W06,1.913513,8.108954,10784.11,6.9165
2024-07-02,W07,19.939928,36.296404,58920.56,38.0819
2024-07-02,W08,0.900092,3.907462,5092.86,0.089
2024-07-03,W01,16.208882,47.029878,64133.16,55.3784
2024-07-03,W02,16.047645,46.785616,57438.9,50.754
2024-07-03,W03,15.383307,39.120619,51137.15,168.8785
2024-07-03,W04,2.944853,12.567786,16633.59,0.7849
2024-07-03,W05,5.91811,20.83118,25076.3,0.8805
2024-07-03,W06,2.014105,8.548165,11426.79,6.7384
2024-07-03,W07,17.328344,31.955455,52259.68,31.9326
2024-07-03,W08,0.818909,3.520763,4653.3,0.0867
2024-07-04,W01,16.167686,45.503838,62274.97,61.2997
2024-07-04,W02,15.244461,45.931339,56388.48,43.1673
2024-07-04,W03,15.122744,37.90064,49710.43,159.6371
2024-07-04,W04,3.001073,12.835492,17189.72,0.7368
2024-07-04,W05,6.10295,21.73572,26528.62,0.7576
2024-07-04,W06,1.977522,8.47056,11300.42,6.7187
2024-07-04,W07,19.246684,35.189708,57444.01,38.9238
2024-07-04,W08,0.868986,3.76172,4956.45,0.0884
2024-07-05,W01,15.073525,41.852216,57913.26,57.0435
2024-07-05,W02,15.63253,47.365629,57614.55,50.8534
2024-07-05,W03,15.62336,39.716867,51172.19,164.4357
2024-07-05,W04,2.821795,11.942999,16385.38,0.6507
2024-07-05,W05,6.271165,22.303554,26566.0,0.9217
2024-07-05,W06,1.759119,7.386221,10019.37,6.5462
2024-07-05,W07,17.993352,33.165132,54483.36,34.7036
2024-07-05,W08,0.801865,3.462738,4409.53,0.0787
2024-07-06,W01,15.548827,44.038903,59945.14,57.092
2024-07-06,W02,14.718349,43.558202,52245.82,44.7884
2024-07-06,W03,14.654003,38.029194,48726.29,142.7973
2024-07-06,W04,1.973186,8.374306,11183.46,0.7381
2024-07-06,W05,4.349741,15.546857,18586.61,1.0534
2024-07-06,W06,1.186506,4.988272,6820.56,7.9692
2024-07-06,W07,17.121947,31.283188,51796.47,30.866
2024-07-06,W08,0.605098,2.627909,3372.51,0.0983
2024-07-07,W01,15.8255,44.159162,60761.68,61.8242
2024-07-07,W02,14.740675,44.672462,54241.13,48.7118
2024-07-07,W03,14.245976,36.655557,47977.86,150.2883
2024-07-07,W04,1.099477,4.740908,6264.88,1.3195
2024-07-07,W05,2.369523,8.525396,10128.85,1.6597
2024-07-07,W06,0.608879,2.573699,3495.58,11.1582
2024-07-07,W07,16.988408,31.67329,52275.08,32.2296
2024-07-07,W08,0.246251,1.068178,1390.59,0.1264
2024-07-08,W01,15.119627,41.881339,57538.43,61.5242
2024-07-08,W02,15.579331,45.461354,56101.69,49.2772
2024-07-08,W03,14.885284,37.960351,48510.71,163.5781
2024-07-08,W04,3.10501,13.360124,17801.14,0.6564
2024-07-08,W05,6.065151,21.434017,25766.5,0.8717
2024-07-08,W06,1.782319,7.532642,10007.26,6.5432
2024-07-08,W07,17.910017,33.072528,53683.01,31.1041
2024-07-08,W08,0.909317,3.946554,5173.52,0.1031
2024-07-09,W01,15.428374,43.555384,59791.25,52.8626
2024-07-09,W02,15.425847,45.965847,57511.04,46.804
2024-07-09,W03,15.287306,40.314596,51455.17,160.1419
2024-07-09,W04,3.088221,13.208407,18227.11,0.7124
2024-07-09,W05,6.047828,21.348873,25703.11,0.8509
2024-07-09,W06,1.951416,8.309338,11064.57,7.1152
2024-07-09,W07,17.610536,32.16186,52493.49,37.8206
2024-07-09,W08,0.887966,3.846001,5014.62,0.0871
2024-07-10,W01,15.723913,43.625324,59268.79,57.9173
2024-07-10,W02,14.591083,43.92458,53322.3,44.0221
2024-07-10,W03,14.795276,37.771853,49087.27,160.1706
2024-07-10,W04,2.953381,12.659826,16874.77,0.7102
2024-07-10,W05,6.150529,21.912308,27072.37,0.8404
2024-07-10,W06,1.863394,7.821824,10512.86,7.3567
2024-07-10,W07,18.215872,33.536881,55183.59,34.1789
2024-07-10,W08,0.867704,3.775814,4852.51,0.0854
2024-07-11,W01,16.389245,47.603424,64406.14,60.8582
2024-07-11,W02,15.373181,45.702974,55692.72,43.3642
2024-07-11,W03,14.679081,37.543805,47901.01,154.0706
2024-07-11,W04,3.127865,13.476658,17424.65,0.7418
2024-07-11,W05,6.349146,22.271042,26483.4,0.8248
2024-07-11,W06,2.042122,8.706845,11398.72,7.6765
2024-07-11,W07,18.863009,34.607927,57805.37,34.7996
2024-07-11,W08,0.896875,3.917587,5047.87,0.0829
2024-07-12,W01,15.354053,44.825784,60267.25,57.2404
2024-07-12,W02,15.036271,44.73132,55577.42,44.086
2024-07-12,W03,14.884313,38.094956,49766.81,141.6097
2024-07-12,W04,2.89003,12.281995,16719.19,0.6788
2024-07-12,W05,6.472868,23.172767,27946.61,0.898
2024-07-12,W06,2.089054,8.955427,11890.02,7.5944
2024-07-12,W07,17.656791,32.600572,53691.86,31.8463
2024-07-12,W08,0.877997,3.840081,4947.62,0.0944
2024-07-13,W01,15.160915,42.941906,59615.54,58.0005
2024-07-13,W02,14.703998,44.15906,53901.59,45.0967
2024-07-13,W03,14.602708,38.160327,49039.53,153.6884
2024-07-13,W04,2.058489,8.748545,11733.72,0.789
2024-07-13,W05,4.394963,15.58977,18373.73,1.0546
2024-07-13,W06,1.306936,5.499187,7544.67,7.062
2024-07-13,W07,18.020755,33.130775,53968.38,35.0085
2024-07-13,W08,0.57456,2.487495,3274.4,0.0988
2024-07-14,W01,15.844834,44.433553,60756.73,62.5907
2024-07-14,W02,14.656596,44.172723,54122.05,46.8885
2024-07-14,W03,13.902261,35.773364,45982.8,166.3089
2024-07-14,W04,1.040995,4.45749,6007.58,1.1859
2024-07-14,W05,2.377726,8.297565,10134.15,1.5926
2024-07-14,W06,0.606308,2.542348,3450.33,10.6682
2024-07-14,W07,18.601859,33.688257,55119.01,35.6351
2024-07-14,W08,0.262353,1.132407,1481.3,0.1377
2024-07-15,W01,16.183709,46.655359,63423.49,59.5824
2024-07-15,W02,15.09798,45.39883,54896.6,46.5807
2024-07-15,W03,14.873115,38.157786,49471.37,155.7753
2024-07-15,W04,2.899774,12.342891,16537.96,0.6818
2024-07-15,W05,6.243438,22.131732,26814.34,0.8924
2024-07-15,W06,2.072657,8.796471,11654.37,7.7507
2024-07-15,W07,17.789443,32.740494,54397.53,31.6305
2024-07-15,W08,0.829255,3.598594,4630.14,0.0771
2024-07-16,W01,16.160317,45.248421,62467.79,66.5546
2024-07-16,W02,14.874882,45.539146,56138.01,43.6946
2024-07-16,W03,15.382217,38.197787,48809.17,160.2815
2024-07-16,W04,2.747434,11.630476,15810.93,0.6321
2024-07-16,W05,5.935936,20.997577,25824.93,0.8833
2024-07-16,W06,1.908437,8.154818,10723.51,6.9179
2024-07-16,W07,17.234478,31.856575,52739.26,32.8617
2024-07-16,W08,0.909645,3.965843,5144.92,0.0859
2024-07-17,W01,16.523488,45.080724,61806.76,66.7578
2024-07-17,W02,15.028055,44.59191,54535.99,46.964
2024-07-17,W03,15.072707,38.430269,49802.34,157.9601
2024-07-17,W04,3.1247,13.383226,18247.24,0.7051
2024-07-17,W05,6.416088,22.424212,27147.82,0.8221
2024-07-17,W06,2.091107,8.863554,12007.99,7.3017
2024-07-17,W07,17.52522,32.305346,52933.53,33.5615
2024-07-17,W08,0.893213,3.908848,5003.18,0.0833
2024-07-18,W01,14.988671,41.408342,56349.38,58.8211
2024-07-18,W02,15.331771,45.015568,55554.25,47.6319
2024-07-18,W03,15.118018,39.226821,49503.64,172.7734
2024-07-18,W04,3.027123,13.022846,17114.01,0.7195
2024-07-18,W05,6.463134,22.944387,28014.86,0.9157
2024-07-18,W06,1.854158,7.826898,10528.52,6.3504
2024-07-18,W07,19.032373,34.967972,56608.85,35.9553
2024-07-18,W08,0.843729,3.667868,4840.02,0.0907
2024-07-19,W01,16.021305,44.882883,62195.54,57.8424
2024-07-19,W02,15.407762,45.670052,55533.18,51.2637
2024-07-19,W03,15.110597,38.72457,50624.57,167.0288
2024-07-19,W04,3.064904,13.059748,17472.87,0.7802
2024-07-19,W05,6.078039,21.176517,25810.18,0.9196
2024-07-19,W06,1.942503,8.164832,10921.7,8.2745
2024-07-19,W07,17.468951,32.406284,52729.69,32.0642
2024-07-19,W08,0.823862,3.569034,4580.1,0.0812
2024-07-20,W01,15.500695,43.198876,59590.51,56.6413
2024-07-20,W02,14.695484,43.728404,52991.87,44.9626
2024-07-20,W03,14.550989,37.624341,47739.7,163.774
2024-07-20,W04,2.127412,9.143629,12023.13,0.7835
2024-07-20,W05,4.569794,16.11452,19595.04,0.9748
2024-07-20,W06,1.336549,5.703444,7670.63,8.2074
2024-07-20,W07,18.355666,33.449598,55464.2,38.2498
2024-07-20,W08,0.585529,2.547789,3299.06,0.1016
2024-07-21,W01,15.169443,43.160111,58297.27,57.1841
2024-07-21,W02,14.93481,44.214684,54161.52,54.7596
2024-07-21,W03,13.611096,35.498745,45694.35,145.4053
2024-07-21,W04,0.997243,4.225403,5650.73,1.1146
2024-07-21,W05,2.400377,8.5782,10437.59,1.8195
2024-07-21,W06,0.634144,2.645402,3585.61,12.7862
2024-07-21,W07,18.730413,34.087493,55981.94,35.0458
2024-07-21,W08,0.266772,1.156482,1559.71,0.1373
2024-07-22,W01,16.224956,45.008503,61996.17,60.4293
2024-07-22,W02,15.63141,46.578865,56924.33,48.3549
2024-07-22,W03,15.311508,38.173152,49105.68,156.6427
2024-07-22,W04,3.163341,13.639431,17474.71,0.7292
2024-07-22,W05,6.384478,22.676737,27181.08,0.8898
2024-07-22,W06,1.94589,8.252303,11037.96,7.1796
2024-07-22,W07,17.735894,32.851036,54572.3,32.7778
2024-07-22,W08,0.855433,3.710849,4765.22,0.0827
2024-07-23,W01,15.481165,43.354369,60221.44,56.7935
2024-07-23,W02,15.605732,47.31372,57099.3,44.5415
2024-07-23,W03,15.861408,40.334829,51542.18,160.7553
2024-07-23,W04,2.839314,12.005619,15875.92,0.6412
2024-07-23,W05,6.593772,23.756725,28753.04,0.9693
2024-07-23,W06,1.941305,8.223445,10814.07,7.2761
2024-07-23,W07,18.410109,34.096259,54057.04,35.661
2024-07-23,W08,0.842987,3.652681,4775.29,0.0784
2024-07-24,W01,15.603561,43.923982,60969.03,58.9241
2024-07-24,W02,14.043323,41.889634,51504.92,41.3672
2024-07-24,W03,14.465094,36.992038,48167.78,149.5425
2024-07-24,W04,3.013745,12.937718,17043.39,0.6326
2024-07-24,W05,6.09584,21.412514,25741.09,0.8397
2024-07-24,W06,1.951405,8.291488,11057.78,6.6284
2024-07-24,W07,16.77681,30.917025,50779.53,32.2095
2024-07-24,W08,0.817574,3.541997,4633.06,0.0787
2024-07-25,W01,15.042087,43.195793,58418.53,58.8087
2024-07-25,W02,15.899188,47.627217,58219.21,49.2694
2024-07-25,W03,15.375037,40.057537,51421.95,159.4805
2024-07-25,W04,3.012783,12.87731,17199.07,0.7563
2024-07-25,W05,6.08395,21.215034,26064.55,0.8969
2024-07-25,W06,2.103024,8.915589,11992.96,7.5536
2024-07-25,W07,18.402318,34.008168,55580.64,36.4578
2024-07-25,W08,0.843361,3.658636,4790.1,0.0771
2024-07-26,W01,16.5689,46.804455,64101.98,58.4872
2024-07-26,W02,16.102485,48.539212,60591.58,57.8789
2024-07-26,W03,14.568147,37.920842,47645.52,140.5175
2024-07-26,W04,3.063626,13.089509,17372.91,0.7376
2024-07-26,W05,6.762885,24.256515,28807.72,1.0438
2024-07-26,W06,1.856167,7.880919,10571.57,7.2244
2024-07-26,W07,17.880931,32.750257,54165.17,32.0542
2024-07-26,W08,0.872596,3.801035,4991.88,0.088
2024-07-27,W01,15.578625,42.550685,58708.67,64.6722
2024-07-27,W02,14.887711,45.660537,56008.42,42.832
2024-07-27,W03,14.036375,36.658041,46455.06,140.0542
2024-07-27,W04,2.024674,8.656172,11598.94,0.7433
2024-07-27,W05,4.606613,16.475212,19884.56,1.0305
2024-07-27,W06,1.245745,5.251942,7188.79,8.1528
2024-07-27,W07,17.643127,32.621637,53695.62,36.6649
2024-07-27,W08,0.543089,2.341368,3084.7,0.0866
2024-07-28,W01,14.986953,42.901703,58610.8,59.4942
2024-07-28,W02,14.534203,43.756691,54186.19,47.8844
2024-07-28,W03,13.747187,35.608536,45364.46,143.0568
2024-07-28,W04,1.195515,4.512288,6966.38,1.367
2024-07-28,W05,2.28329,8.24426,9939.94,1.5743
2024-07-28,W06,0.644009,2.75219,3637.4,12.2463
2024-07-28,W07,16.679784,30.629474,50501.13,31.7183
2024-07-28,W08,0.246615,1.062165,1399.68,0.1326
2024-07-29,W01,14.442614,41.307707,55621.53,50.9932
2024-07-29,W02,15.637142,46.612591,56441.28,43.5359
2024-07-29,W03,15.794857,40.65942,52607.12,157.8412
2024-07-29,W04,3.098056,13.293749,18022.48,0.6366
2024-07-29,W05,6.039855,21.402287,26333.86,0.8467
2024-07-29,W06,2.00097,8.529128,11299.46,7.409
2024-07-29,W07,18.738286,34.284773,56085.65,36.7572
2024-07-29,W08,0.877092,3.802381,4865.3,0.0913
2024-07-30,W01,17.205252,46.938608,64685.59,62.2844
2024-07-30,W02,14.694111,43.052511,53232.87,45.0919
2024-07-30,W03,14.813554,37.483369,48183.57,137.4502
2024-07-30,W04,2.974921,12.834465,17043.78,0.7021
2024-07-30,W05,5.84779,20.49054,24211.66,0.8342
2024-07-30,W06,1.789564,7.473084,10253.61,6.5232
2024-07-30,W07,18.886356,34.597363,57071.38,35.9297
2024-07-30,W08,0.874326,3.786291,4960.89,0.087
2024-07-31,W01,16.739286,46.408271,63249.66,64.343
2024-07-31,W02,15.391653,46.211518,56593.65,43.2159
2024-07-31,W03,15.12764,38.023652,49081.14,147.8377
2024-07-31,W04,3.19442,13.600172,18163.01,0.7088
2024-07-31,W05,6.338887,22.680321,27048.93,0.8691
2024-07-31,W06,1.915523,8.131887,10971.68,7.5685
2024-07-31,W07,18.883376,34.573209,56857.38,33.6729
2024-07-31,W08,0.801417,3.458762,4568.99,0.0775
2024-08-01,W01,16.232099,44.784316,61340.57,65.2849
2024-08-01,W02,14.562603,44.357318,54316.55,44.0649
2024-08-01,W03,14.873651,38.619007,49903.0,148.4056
2024-08-01,W04,2.865195,12.169135,16240.96,0.6574
2024-08-01,W05,6.273527,21.866387,26344.28,0.8336
2024-08-01,W06,1.964473,8.299434,11083.16,7.249
2024-08-01,W07,19.500939,35.636213,58849.63,32.5692
2024-08-01,W08,0.879114,3.819395,5094.18,0.0884
2024-08-02,W01,16.08058,45.35817,61286.8,62.4476
2024-08-02,W02,16.400796,48.613544,59798.01,48.9275
2024-08-02,W03,14.623054,38.092241,48575.14,154.9709
2024-08-02,W04,2.90583,12.500379,16215.29,0.6899
2024-08-02,W05,6.626254,23.61711,28521.17,1.0198
2024-08-02,W06,1.795382,7.518591,10326.66,6.3391
2024-08-02,W07,18.400309,33.401529,56369.65,38.8093
2024-08-02,W08,0.866582,3.749465,4907.25,0.0896
2024-08-03,W01,16.2671,44.54691,62015.05,64.4527
2024-08-03,W02,15.118092,45.456761,54572.61,47.8524
2024-08-03,W03,15.05744,39.268977,49689.61,170.9654
2024-08-03,W04,2.033263,8.649188,11536.87,0.6937
2024-08-03,W05,4.373003,15.378978,18776.23,1.0036
2024-08-03,W06,1.393913,5.897515,7946.12,8.5964
2024-08-03,W07,18.563746,33.936163,55745.05,36.2972
2024-08-03,W08,0.531541,2.286386,2998.89,0.0918
2024-08-04,W01,15.783271,44.82433,61796.15,56.9622
2024-08-04,W02,15.03701,44.539179,54516.33,47.0071
2024-08-04,W03,14.347448,37.02908,47226.5,163.4441
2024-08-04,W04,1.004106,4.295554,5820.12,1.2007
2024-08-04,W05,2.445097,8.602749,10296.07,1.7855
2024-08-04,W06,0.636406,2.716375,3636.16,13.1326
2024-08-04,W07,17.141694,31.425153,51655.39,36.3174
2024-08-04,W08,0.257345,1.121105,1422.26,0.1119
2024-08-05,W01,17.167504,46.7735,64157.19,61.5892
2024-08-05,W02,16.131317,47.835575,58278.2,53.1608
2024-08-05,W03,15.008828,38.662067,49943.61,154.9858
2024-08-05,W04,2.756828,11.635987,15714.23,0.5735
2024-08-05,W05,6.547677,23.333521,27673.32,0.9538
2024-08-05,W06,1.826627,7.73741,10573.32,6.8889
2024-08-05,W07,18.79755,34.419147,55510.56,32.2644
2024-08-05,W08,0.851168,3.699201,4758.38,0.0855
2024-08-06,W01,16.834259,45.956565,63624.43,59.7118
2024-08-06,W02,16.076411,47.917147,58045.68,47.3359
2024-08-06,W03,15.126077,38.093326,50804.55,150.266
2024-08-06,W04,2.819559,11.88659,16231.02,0.64
2024-08-06,W05,6.041961,20.690522,25099.75,0.8947
2024-08-06,W06,1.897229,7.932295,10566.18,6.5877
2024-08-06,W07,18.805263,34.551995,56392.66,35.2956
2024-08-06,W08,0.813039,3.50733,4605.63,0.0823
2024-08-07,W01,16.598241,46.282492,62999.63,62.4736
2024-08-07,W02,14.907381,45.10844,54480.51,41.2145
2024-08-07,W03,15.14041,39.213393,50701.34,162.7879
2024-08-07,W04,2.848393,12.170386,16433.44,0.6865
2024-08-07,W05,6.169404,21.82559,26406.79,0.8656
2024-08-07,W06,1.951283,8.195195,11343.68,7.3388
2024-08-07,W07,19.373899,35.37252,58104.2,34.0745
2024-08-07,W08,0.875295,3.788783,4974.55,0.0877
2024-08-08,W01,15.58376,43.219491,59190.96,58.1809
2024-08-08,W02,15.255144,45.828786,55281.43,50.3457
2024-08-08,W03,14.846877,38.582343,49518.73,146.9144
2024-08-08,W04,2.949088,12.603145,16798.26,0.6612
2024-08-08,W05,6.517589,22.797697,27115.1,0.9535
2024-08-08,W06,1.757207,7.308005,10083.19,6.8499
2024-08-08,W07,17.978416,32.913476,53599.64,33.0965
2024-08-08,W08,0.855761,3.688542,4824.45,0.0885
2024-08-09,W01,15.271645,43.148218,59407.61,64.1609
2024-08-09,W02,15.558062,45.772469,55859.81,47.5296
2024-08-09,W03,14.858527,37.66819,48966.46,158.8145
2024-08-09,W04,3.079344,13.133793,17584.63,0.7376
2024-08-09,W05,6.50028,22.945557,27441.74,0.9019
2024-08-09,W06,1.852754,7.846851,10143.22,7.3013
2024-08-09,W07,18.946705,34.968271,56615.53,34.251
2024-08-09,W08,0.828826,3.589089,4727.61,0.0818
2024-08-10,W01,16.338608,44.722172,62017.26,68.146
2024-08-10,W02,15.384281,45.932133,56092.7,47.4621
2024-08-10,W03,15.001063,38.094477,49586.94,160.8917
2024-08-10,W04,1.862795,7.858369,10375.28,0.7322
2024-08-10,W05,4.285265,14.963458,17945.22,0.9775
2024-08-10,W06,1.799914,7.846851,10145.67,11.5297
2024-08-10,W07,17.428047,32.429252,52204.09,31.8751
2024-08-10,W08,0.659515,2.882166,3662.76,0.1034
2024-08-11,W01,15.432468,42.807611,59678.22,56.5447
2024-08-11,W02,15.088066,45.441415,56159.99,51.9549
2024-08-11,W03,13.782969,35.803048,45620.05,155.5219
2024-08-11,W04,1.025544,4.380213,5889.93,1.1745
2024-08-11,W05,2.368207,8.269656,10093.32,1.5911
2024-08-11,W06,0.600908,2.550841,3415.51,11.3078
2024-08-11,W07,16.710409,30.810476,49833.85,32.9094
2024-08-11,W08,0.266445,1.159058,1490.37,0.1413
2024-08-12,W01,16.846796,46.062634,62699.56,65.9828
2024-08-12,W02,15.502842,45.840176,56810.67,46.7714
2024-08-12,W03,15.182335,38.219935,49235.27,143.9452
2024-08-12,W04,2.872063,12.193985,16486.18,0.646
2024-08-12,W05,6.251166,21.877263,26639.97,0.896
2024-08-12,W06,1.791592,7.513566,10277.58,6.4738
2024-08-12,W07,19.353954,35.101102,57855.61,39.208
2024-08-12,W08,0.878917,3.823054,4942.06,0.0811
2024-08-13,W01,16.468673,46.04779,63310.58,63.3479
2024-08-13,W02,15.636789,46.565333,57229.77,44.0899
2024-08-13,W03,14.7519,38.635604,49582.28,147.432
2024-08-13,W04,3.035293,13.004632,17495.33,0.6935
2024-08-13,W05,6.111198,21.545457,25950.76,0.8388
2024-08-13,W06,1.966438,8.295644,11134.67,7.8017
2024-08-13,W07,18.558599,33.677798,55714.43,32.7095
2024-08-13,W08,0.858944,3.717724,4994.59,0.0808
2024-08-14,W01,16.156967,42.892169,60509.71,62.2478
2024-08-14,W02,15.659598,46.121766,55861.29,48.1638
2024-08-14,W03,15.219809,37.703865,49220.18,144.2171
2024-08-14,W04,2.899372,12.386674,16326.03,0.665
2024-08-14,W05,6.068521,21.558105,26248.6,0.8231
2024-08-14,W06,1.951479,8.309788,10982.58,6.6049
2024-08-14,W07,18.337996,33.642033,55180.25,34.9011
2024-08-14,W08,0.854445,3.688125,4841.34,0.0887
2024-08-15,W01,16.636107,45.51372,63401.12,60.798
2024-08-15,W02,15.274994,45.099108,55352.21,48.1923
2024-08-15,W03,15.453661,39.198388,50633.32,164.2521
2024-08-15,W04,2.781718,11.773713,15831.68,0.6936
2024-08-15,W05,6.281123,22.188887,27060.65,0.9527
2024-08-15,W06,1.977388,8.406287,11211.79,6.6528
2024-08-15,W07,19.16915,34.835903,57818.79,35.2051
2024-08-15,W08,0.821141,3.543662,4650.98,0.0827
2024-08-16,W01,15.876133,43.571266,59632.11,61.8868
2024-08-16,W02,14.983122,44.068512,53521.93,42.6708
2024-08-16,W03,16.237949,41.524531,54241.12,167.7786
2024-08-16,W04,2.968716,12.582729,16598.19,0.7844
2024-08-16,W05,6.610984,23.630086,28451.04,0.9348
2024-08-16,W06,1.862938,7.842642,10434.82,6.9475
2024-08-16,W07,18.643712,34.10802,56358.68,36.0719
2024-08-16,W08,0.7686,3.279593,4491.97,0.073
2024-08-17,W01,15.748243,43.223713,59442.57,59.8686
2024-08-17,W02,16.339162,47.29984,57810.18,48.9987
2024-08-17,W03,15.322939,38.934719,49851.99,146.7925
2024-08-17,W04,2.055615,8.836296,11464.11,0.7698
2024-08-17,W05,4.443192,15.672132,18902.52,0.9961
2024-08-17,W06,1.343666,5.703545,7567.22,7.6817
2024-08-17,W07,17.692174,32.576751,54594.21,31.6444
2024-08-17,W08,0.588456,2.557688,3284.05,0.0968
2024-08-18,W01,15.31382,43.140298,59474.84,59.764
2024-08-18,W02,14.108037,41.084345,50589.06,41.8454
2024-08-18,W03,13.638248,35.122898,44161.15,159.9982
2024-08-18,W04,1.001293,4.275018,5588.64,1.1217
2024-08-18,W05,2.344577,8.336518,9947.16,1.7882
2024-08-18,W06,0.616202,2.612665,3536.49,12.5265
2024-08-18,W07,17.64906,32.617101,53478.74,34.3079
2024-08-18,W08,0.254924,1.103784,1435.15,0.1206
2024-08-19,W01,15.411014,42.930702,59442.91,58.4934
2024-08-19,W02,15.313586,43.921314,54662.4,49.0963
2024-08-19,W03,15.051612,39.011475,49307.11,139.7719
2024-08-19,W04,2.977877,12.697679,17047.97,0.6871
2024-08-19,W05,6.271943,22.232834,26601.92,0.8275
2024-08-19,W06,1.938702,8.221405,11134.83,6.9279
2024-08-19,W07,20.136182,36.876392,60000.3,33.3263
2024-08-19,W08,0.803705,3.46896,4476.87,0.0753
2024-08-20,W01,16.668957,44.262313,61683.26,63.1407
2024-08-20,W02,15.683321,47.186693,57483.97,45.4913
2024-08-20,W03,15.041295,38.637373,49459.82,142.8477
2024-08-20,W04,2.98644,12.785251,16703.79,0.6935
2024-08-20,W05,6.476391,23.132569,27686.68,0.9998
2024-08-20,W06,1.894361,8.06001,10988.77,6.9881
2024-08-20,W07,17.343383,31.833267,52274.16,31.4693
2024-08-20,W08,0.806572,3.470999,4557.92,0.0803
2024-08-21,W01,16.846266,45.741777,62186.74,61.0195
2024-08-21,W02,15.582433,45.869415,56216.8,46.0911
2024-08-21,W03,15.608363,40.279832,51762.76,161.3601
2024-08-21,W04,2.960672,12.616962,16671.16,0.6857
2024-08-21,W05,6.033448,21.412346,25856.16,0.888
2024-08-21,W06,2.048904,8.648215,11373.12,7.9341
2024-08-21,W07,18.733626,34.204515,55525.77,34.4273
2024-08-21,W08,0.82792,3.568473,4720.78,0.0763
2024-08-22,W01,15.582396,43.296554,59366.85,61.6197
2024-08-22,W02,15.378085,46.340497,56067.38,46.0482
2024-08-22,W03,15.309144,39.512631,50348.55,169.3265
2024-08-22,W04,2.964586,12.647796,16918.44,0.7832
2024-08-22,W05,6.387787,22.727209,27646.79,0.9569
2024-08-22,W06,1.905636,8.063998,10799.29,7.4318
2024-08-22,W07,18.971868,34.497477,56422.82,33.4243
2024-08-22,W08,0.885215,3.875291,4893.88,0.089
2024-08-23,W01,16.211613,44.260836,60132.5,59.5956
2024-08-23,W02,15.381544,45.518867,55848.34,46.3996
2024-08-23,W03,15.251126,38.601152,49915.72,153.2699
2024-08-23,W04,2.865698,12.170265,16522.28,0.6636
2024-08-23,W05,6.130664,21.222625,25747.78,0.862
2024-08-23,W06,1.941632,8.235468,10924.32,6.8593
2024-08-23,W07,19.437718,35.56452,58150.6,35.8357
2024-08-23,W08,0.764373,3.29074,4374.03,0.0793
2024-08-24,W01,15.820709,44.768271,61228.77,56.3791
2024-08-24,W02,15.290563,45.47664,56464.73,49.0951
2024-08-24,W03,14.37631,36.276679,47542.72,158.4393
2024-08-24,W04,2.14684,9.171646,12324.99,0.8622
2024-08-24,W05,4.552438,16.211202,19427.01,1.0785
2024-08-24,W06,1.285808,5.381268,7427.28,8.4183
2024-08-24,W07,18.447055,33.842079,55012.43,37.365
2024-08-24,W08,0.552644,2.389014,3123.45,0.0855
2024-08-25,W01,14.850007,40.649934,56129.94,65.5274
2024-08-25,W02,14.566289,42.624667,52094.28,46.3181
2024-08-25,W03,14.177159,36.532848,46443.83,150.1309
2024-08-25,W04,1.017524,4.353764,5682.66,1.1168
2024-08-25,W05,2.488879,8.888339,10736.57,1.6749
2024-08-25,W06,0.707114,3.025085,3898.94,13.0382
2024-08-25,W07,17.983085,33.111492,54715.72,36.152
2024-08-25,W08,0.268986,1.166671,1528.65,0.1272
2024-08-26,W01,16.313643,45.589341,62975.18,67.9231
2024-08-26,W02,15.433174,46.145175,56376.93,45.4668
2024-08-26,W03,14.511097,37.020299,47030.3,143.6586
2024-08-26,W04,3.104859,13.303417,18153.81,0.696
2024-08-26,W05,6.568801,23.198892,27897.57,0.9905
2024-08-26,W06,1.933537,8.196976,10905.53,6.4023
2024-08-26,W07,18.415841,33.896469,54908.02,36.713
2024-08-26,W08,0.877818,3.798107,4858.44,0.0827
2024-08-27,W01,16.304329,44.562389,62312.54,57.048
2024-08-27,W02,15.938597,46.65554,56845.36,48.4264
2024-08-27,W03,15.036207,37.892945,48978.45,157.1083
2024-08-27,W04,2.732519,11.579212,15661.88,0.6725
2024-08-27,W05,6.222232,21.870881,26454.49,0.9095
2024-08-27,W06,2.026615,8.530697,11535.58,6.9002
2024-08-27,W07,18.672913,34.204118,55094.06,38.4409
2024-08-27,W08,0.774613,3.344662,4381.09,0.0764
2024-08-28,W01,15.890843,44.590131,61416.12,67.2025
2024-08-28,W02,15.814211,46.891928,56110.14,48.1822
2024-08-28,W03,15.697761,39.737319,51364.23,147.6491
2024-08-28,W04,2.707853,11.532856,15539.88,0.5553
2024-08-28,W05,6.249479,21.805513,26200.39,0.9254
2024-08-28,W06,1.772903,7.417989,10198.47,6.6221
2024-08-28,W07,19.237513,35.223498,57801.53,36.9361
2024-08-28,W08,0.841276,3.639742,4742.63,0.0853
2024-08-29,W01,16.4563,44.722347,60506.06,62.903
2024-08-29,W02,15.107803,44.995291,55127.85,49.6952
2024-08-29,W03,15.816032,39.81172,51372.71,162.8722
2024-08-29,W04,3.025287,12.861359,16991.65,0.7602
