record_date,workshop_code,tce,co2_t,cost_yuan,unit_energy_kgce
2024-07-04,W01,16.1677,45.504,62274.97,61.29975
2024-07-04,W02,15.2445,45.931,56388.48,43.16734
2024-07-04,W03,15.1227,37.901,49710.43,159.63712
2024-07-04,W04,3.0011,12.835,17189.72,0.73683
2024-07-04,W05,6.1030,21.736,26528.62,0.75765
2024-07-04,W06,1.9775,8.471,11300.42,6.71868
2024-07-04,W07,19.2467,35.190,57444.01,38.92379
2024-07-04,W08,0.8690,3.762,4956.45,0.08837
2024-07-05,W01,15.0735,41.852,57913.26,57.04353
2024-07-05,W02,15.6325,47.366,57614.55,50.85337
2024-07-05,W03,15.6234,39.717,51172.19,164.43565
2024-07-05,W04,2.8218,11.943,16385.38,0.65068
2024-07-05,W05,6.2712,22.304,26566.00,0.92170
2024-07-05,W06,1.7591,7.386,10019.37,6.54622
2024-07-05,W07,17.9934,33.165,54483.36,34.70357
2024-07-05,W08,0.8019,3.463,4409.53,0.07869
2024-07-06,W01,15.5488,44.039,59945.14,57.09197
2024-07-06,W02,14.7183,43.558,52245.82,44.78835
2024-07-06,W03,14.6540,38.029,48726.29,142.79731
2024-07-06,W04,1.9732,8.374,11183.46,0.73812
2024-07-06,W05,4.3497,15.547,18586.61,1.05339
2024-07-06,W06,1.1865,4.988,6820.56,7.96917
2024-07-06,W07,17.1219,31.283,51796.47,30.86604
2024-07-06,W08,0.6051,2.628,3372.51,0.09827
2024-07-07,W01,15.8255,44.159,60761.68,61.82416
2024-07-07,W02,14.7407,44.672,54241.13,48.71179
2024-07-07,W03,14.2460,36.656,47977.86,150.28828
2024-07-07,W04,1.0995,4.741,6264.88,1.31955
2024-07-07,W05,2.3695,8.525,10128.85,1.65973
2024-07-07,W06,0.6089,2.574,3495.58,11.15817
2024-07-07,W07,16.9884,31.673,52275.08,32.22959
2024-07-07,W08,0.2463,1.068,1390.59,0.12637
2024-07-08,W01,15.1196,41.881,57538.43,61.52417
2024-07-08,W02,15.5793,45.461,56101.69,49.27720
2024-07-08,W03,14.8853,37.960,48510.71,163.57814
2024-07-08,W04,3.1050,13.360,17801.14,0.65636
2024-07-08,W05,6.0652,21.434,25766.50,0.87168
2024-07-08,W06,1.7823,7.533,10007.26,6.54321
2024-07-08,W07,17.9100,33.073,53683.01,31.10409
2024-07-08,W08,0.9093,3.947,5173.52,0.10309
2024-07-09,W01,15.4284,43.555,59791.25,52.86260
2024-07-09,W02,15.4258,45.966,57511.04,46.80399
2024-07-09,W03,15.2873,40.315,51455.17,160.14190
2024-07-09,W04,3.0882,13.208,18227.11,0.71242
2024-07-09,W05,6.0478,21.349,25703.11,0.85091
2024-07-09,W06,1.9514,8.309,11064.57,7.11523
2024-07-09,W07,17.6105,32.162,52493.49,37.82064
2024-07-09,W08,0.8880,3.846,5014.62,0.08712
2024-07-10,W01,15.7239,43.625,59268.79,57.91731
2024-07-10,W02,14.5911,43.925,53322.30,44.02211
2024-07-10,W03,14.7953,37.772,49087.27,160.17057
2024-07-10,W04,2.9534,12.660,16874.77,0.71025
2024-07-10,W05,6.1505,21.912,27072.37,0.84045
2024-07-10,W06,1.8634,7.822,10512.86,7.35667
2024-07-10,W07,18.2159,33.537,55183.59,34.17888
2024-07-10,W08,0.8677,3.776,4852.51,0.08536
2024-07-11,W01,16.3892,47.603,64406.14,60.85824
2024-07-11,W02,15.3732,45.703,55692.72,43.36422
2024-07-11,W03,14.6791,37.544,47901.01,154.07065
2024-07-11,W04,3.1279,13.477,17424.65,0.74175
2024-07-11,W05,6.3491,22.271,26483.40,0.82484
2024-07-11,W06,2.0421,8.707,11398.72,7.67649
2024-07-11,W07,18.8630,34.608,57805.37,34.79965
2024-07-11,W08,0.8969,3.918,5047.87,0.08295
2024-07-12,W01,15.3541,44.826,60267.25,57.24041
2024-07-12,W02,15.0363,44.731,55577.42,44.08597
2024-07-12,W03,14.8843,38.095,49766.81,141.60971
2024-07-12,W04,2.8900,12.282,16719.19,0.67878
2024-07-12,W05,6.4729,23.173,27946.61,0.89803
2024-07-12,W06,2.0891,8.955,11890.02,7.59435
2024-07-12,W07,17.6568,32.601,53691.86,31.84634
2024-07-12,W08,0.8780,3.840,4947.62,0.09442
2024-07-13,W01,15.1609,42.942,59615.54,58.00046
2024-07-13,W02,14.7040,44.159,53901.59,45.09668
2024-07-13,W03,14.6027,38.160,49039.53,153.68845
2024-07-13,W04,2.0585,8.749,11733.72,0.78896
2024-07-13,W05,4.3950,15.590,18373.73,1.05464
2024-07-13,W06,1.3069,5.499,7544.67,7.06200
2024-07-13,W07,18.0208,33.131,53968.38,35.00848
2024-07-13,W08,0.5746,2.487,3274.40,0.09882
2024-07-14,W01,15.8448,44.434,60756.73,62.59069
2024-07-14,W02,14.6566,44.173,54122.05,46.88850
2024-07-14,W03,13.9023,35.773,45982.80,166.30891
2024-07-14,W04,1.0410,4.457,6007.58,1.18589
2024-07-14,W05,2.3777,8.298,10134.15,1.59262
2024-07-14,W06,0.6063,2.542,3450.33,10.66824
2024-07-14,W07,18.6019,33.688,55119.01,35.63513
2024-07-14,W08,0.2624,1.132,1481.30,0.13767
2024-07-15,W01,16.1837,46.655,63423.49,59.58239
2024-07-15,W02,15.0980,45.399,54896.60,46.58073
2024-07-15,W03,14.8731,38.158,49471.37,155.77531
2024-07-15,W04,2.8998,12.343,16537.96,0.68181
2024-07-15,W05,6.2434,22.132,26814.34,0.89243
2024-07-15,W06,2.0727,8.796,11654.37,7.75074
2024-07-15,W07,17.7894,32.740,54397.53,31.63046
2024-07-15,W08,0.8293,3.599,4630.14,0.07705
2024-07-16,W01,16.1603,45.248,62467.79,66.55458
2024-07-16,W02,14.8749,45.539,56138.01,43.69465
2024-07-16,W03,15.3822,38.198,48809.17,160.28152
2024-07-16,W04,2.7474,11.630,15810.93,0.63210
2024-07-16,W05,5.9359,20.998,25824.93,0.88327
2024-07-16,W06,1.9084,8.155,10723.51,6.91786
2024-07-16,W07,17.2345,31.857,52739.26,32.86169
2024-07-16,W08,0.9096,3.966,5144.92,0.08589
2024-07-17,W01,16.5235,45.081,61806.76,66.75779
2024-07-17,W02,15.0281,44.592,54535.99,46.96399
2024-07-17,W03,15.0727,38.430,49802.34,157.96006
2024-07-17,W04,3.1247,13.383,18247.24,0.70514
2024-07-17,W05,6.4161,22.424,27147.82,0.82206
2024-07-17,W06,2.0911,8.864,12007.99,7.30168
2024-07-17,W07,17.5252,32.305,52933.53,33.56152
2024-07-17,W08,0.8932,3.909,5003.18,0.08333
2024-07-18,W01,14.9887,41.408,56349.38,58.82108
2024-07-18,W02,15.3318,45.016,55554.25,47.63195
2024-07-18,W03,15.1180,39.227,49503.64,172.77340
2024-07-18,W04,3.0271,13.023,17114.01,0.71949
2024-07-18,W05,6.4631,22.944,28014.86,0.91568
2024-07-18,W06,1.8542,7.827,10528.52,6.35040
2024-07-18,W07,19.0324,34.968,56608.85,35.95525
2024-07-18,W08,0.8437,3.668,4840.02,0.09074
2024-07-19,W01,16.0213,44.883,62195.54,57.84240
2024-07-19,W02,15.4078,45.670,55533.18,51.26369
2024-07-19,W03,15.1106,38.725,50624.57,167.02883
2024-07-19,W04,3.0649,13.060,17472.87,0.78018
2024-07-19,W05,6.0780,21.177,25810.18,0.91962
2024-07-19,W06,1.9425,8.165,10921.70,8.27453
2024-07-19,W07,17.4690,32.406,52729.69,32.06418
2024-07-19,W08,0.8239,3.569,4580.10,0.08124
2024-07-20,W01,15.5007,43.199,59590.51,56.64134
2024-07-20,W02,14.6955,43.728,52991.87,44.96259
2024-07-20,W03,14.5510,37.624,47739.70,163.77396
2024-07-20,W04,2.1274,9.144,12023.13,0.78346
2024-07-20,W05,4.5698,16.115,19595.04,0.97478
2024-07-20,W06,1.3365,5.703,7670.63,8.20739
2024-07-20,W07,18.3557,33.450,55464.20,38.24982
2024-07-20,W08,0.5855,2.548,3299.06,0.10161
2024-07-21,W01,15.1694,43.160,58297.27,57.18405
2024-07-21,W02,14.9348,44.215,54161.52,54.75962
2024-07-21,W03,13.6111,35.499,45694.35,145.40526
2024-07-21,W04,0.9972,4.225,5650.73,1.11457
2024-07-21,W05,2.4004,8.578,10437.59,1.81949
2024-07-21,W06,0.6341,2.645,3585.61,12.78619
2024-07-21,W07,18.7304,34.087,55981.94,35.04582
2024-07-21,W08,0.2668,1.156,1559.71,0.13734
2024-07-22,W01,16.2250,45.009,61996.17,60.42927
2024-07-22,W02,15.6314,46.579,56924.33,48.35494
2024-07-22,W03,15.3115,38.173,49105.68,156.64267
2024-07-22,W04,3.1633,13.639,17474.71,0.72918
2024-07-22,W05,6.3845,22.677,27181.08,0.88978
2024-07-22,W06,1.9459,8.252,11037.96,7.17956
2024-07-22,W07,17.7359,32.851,54572.30,32.77784
2024-07-22,W08,0.8554,3.711,4765.22,0.08274
2024-07-23,W01,15.4812,43.354,60221.44,56.79348
2024-07-23,W02,15.6057,47.314,57099.30,44.54148
2024-07-23,W03,15.8614,40.335,51542.18,160.75534
2024-07-23,W04,2.8393,12.006,15875.92,0.64119
2024-07-23,W05,6.5938,23.757,28753.04,0.96927
2024-07-23,W06,1.9413,8.223,10814.07,7.27612
2024-07-23,W07,18.4101,34.096,54057.04,35.66102
2024-07-23,W08,0.8430,3.653,4775.29,0.07837
2024-07-24,W01,15.6036,43.924,60969.03,58.92405
2024-07-24,W02,14.0433,41.890,51504.92,41.36716
2024-07-24,W03,14.4651,36.992,48167.78,149.54247
2024-07-24,W04,3.0137,12.938,17043.39,0.63261
2024-07-24,W05,6.0958,21.413,25741.09,0.83968
2024-07-24,W06,1.9514,8.291,11057.78,6.62844
2024-07-24,W07,16.7768,30.917,50779.53,32.20946
2024-07-24,W08,0.8176,3.542,4633.06,0.07870
2024-07-25,W01,15.0421,43.196,58418.53,58.80869
2024-07-25,W02,15.8992,47.627,58219.21,49.26941
2024-07-25,W03,15.3750,40.058,51421.95,159.48050
2024-07-25,W04,3.0128,12.877,17199.07,0.75629
2024-07-25,W05,6.0840,21.215,26064.55,0.89687
2024-07-25,W06,2.1030,8.916,11992.96,7.55361
2024-07-25,W07,18.4023,34.008,55580.64,36.45785
2024-07-25,W08,0.8434,3.659,4790.10,0.07711
2024-07-26,W01,16.5689,46.804,64101.98,58.48721
2024-07-26,W02,16.1025,48.539,60591.58,57.87889
2024-07-26,W03,14.5681,37.921,47645.52,140.51745
2024-07-26,W04,3.0636,13.090,17372.91,0.73760
2024-07-26,W05,6.7629,24.257,28807.72,1.04375
2024-07-26,W06,1.8562,7.881,10571.57,7.22435
2024-07-26,W07,17.8809,32.750,54165.17,32.05422
2024-07-26,W08,0.8726,3.801,4991.88,0.08803
2024-07-27,W01,15.5786,42.551,58708.67,64.67219
2024-07-27,W02,14.8877,45.661,56008.42,42.83198
2024-07-27,W03,14.0364,36.658,46455.06,140.05423
2024-07-27,W04,2.0247,8.656,11598.94,0.74325
2024-07-27,W05,4.6066,16.475,19884.56,1.03053
2024-07-27,W06,1.2457,5.252,7188.79,8.15283
2024-07-27,W07,17.6431,32.622,53695.62,36.66493
2024-07-27,W08,0.5431,2.341,3084.70,0.08663
2024-07-28,W01,14.9870,42.902,58610.80,59.49423
2024-07-28,W02,14.5342,43.757,54186.19,47.88438
2024-07-28,W03,13.7472,35.609,45364.46,143.05681
2024-07-28,W04,1.1955,4.512,6966.38,1.36699
2024-07-28,W05,2.2833,8.244,9939.94,1.57429
2024-07-28,W06,0.6440,2.752,3637.40,12.24631
2024-07-28,W07,16.6798,30.629,50501.13,31.71827
2024-07-28,W08,0.2466,1.062,1399.68,0.13264
2024-07-29,W01,14.4426,41.308,55621.53,50.99325
2024-07-29,W02,15.6371,46.613,56441.28,43.53591
2024-07-29,W03,15.7949,40.659,52607.12,157.84124
2024-07-29,W04,3.0981,13.294,18022.48,0.63665
2024-07-29,W05,6.0399,21.402,26333.86,0.84665
2024-07-29,W06,2.0010,8.529,11299.46,7.40897
2024-07-29,W07,18.7383,34.285,56085.65,36.75723
2024-07-29,W08,0.8771,3.802,4865.30,0.09135
2024-07-30,W01,17.2053,46.939,64685.59,62.28439
2024-07-30,W02,14.6941,43.053,53232.87,45.09194
2024-07-30,W03,14.8136,37.483,48183.57,137.45016
2024-07-30,W04,2.9749,12.834,17043.78,0.70213
2024-07-30,W05,5.8478,20.491,24211.66,0.83421
2024-07-30,W06,1.7896,7.473,10253.61,6.52318
2024-07-30,W07,18.8864,34.597,57071.38,35.92966
2024-07-30,W08,0.8743,3.786,4960.89,0.08696
2024-07-31,W01,16.7393,46.408,63249.66,64.34302
2024-07-31,W02,15.3917,46.212,56593.65,43.21592
2024-07-31,W03,15.1276,38.024,49081.14,147.83770
2024-07-31,W04,3.1944,13.600,18163.01,0.70876
2024-07-31,W05,6.3389,22.680,27048.93,0.86912
2024-07-31,W06,1.9155,8.132,10971.68,7.56846
2024-07-31,W07,18.8834,34.573,56857.38,33.67287
2024-07-31,W08,0.8014,3.459,4568.99,0.07753
2024-08-01,W01,16.2321,44.784,61340.57,65.28485
2024-08-01,W02,14.5626,44.357,54316.55,44.06487
2024-08-01,W03,14.8737,38.619,49903.00,148.40557
2024-08-01,W04,2.8652,12.169,16240.96,0.65744
2024-08-01,W05,6.2735,21.866,26344.28,0.83358
2024-08-01,W06,1.9645,8.299,11083.16,7.24900
2024-08-01,W07,19.5009,35.636,58849.63,32.56920
2024-08-01,W08,0.8791,3.819,5094.18,0.08842
2024-08-02,W01,16.0806,45.358,61286.80,62.44764
2024-08-02,W02,16.4008,48.614,59798.01,48.92751
2024-08-02,W03,14.6231,38.092,48575.14,154.97090
2024-08-02,W04,2.9058,12.500,16215.29,0.68992
2024-08-02,W05,6.6263,23.617,28521.17,1.01983
2024-08-02,W06,1.7954,7.519,10326.66,6.33911
2024-08-02,W07,18.4003,33.402,56369.65,38.80931
2024-08-02,W08,0.8666,3.749,4907.25,0.08956
2024-08-03,W01,16.2671,44.547,62015.05,64.45275
2024-08-03,W02,15.1181,45.457,54572.61,47.85236
2024-08-03,W03,15.0574,39.269,49689.61,170.96545
2024-08-03,W04,2.0333,8.649,11536.87,0.69370
2024-08-03,W05,4.3730,15.379,18776.23,1.00363
2024-08-03,W06,1.3939,5.898,7946.12,8.59639
2024-08-03,W07,18.5637,33.936,55745.05,36.29716
2024-08-03,W08,0.5315,2.286,2998.89,0.09176
2024-08-04,W01,15.7833,44.824,61796.15,56.96225
2024-08-04,W02,15.0370,44.539,54516.33,47.00711
2024-08-04,W03,14.3474,37.029,47226.50,163.44408
2024-08-04,W04,1.0041,4.296,5820.12,1.20070
2024-08-04,W05,2.4451,8.603,10296.07,1.78549
2024-08-04,W06,0.6364,2.716,3636.16,13.13260
2024-08-04,W07,17.1417,31.425,51655.39,36.31738
2024-08-04,W08,0.2573,1.121,1422.26,0.11189
2024-08-05,W01,17.1675,46.774,64157.19,61.58923
2024-08-05,W02,16.1313,47.836,58278.20,53.16077
2024-08-05,W03,15.0088,38.662,49943.61,154.98583
2024-08-05,W04,2.7568,11.636,15714.23,0.57351
2024-08-05,W05,6.5477,23.334,27673.32,0.95384
2024-08-05,W06,1.8266,7.737,10573.32,6.88890
2024-08-05,W07,18.7976,34.419,55510.56,32.26443
2024-08-05,W08,0.8512,3.699,4758.38,0.08554
2024-08-06,W01,16.8343,45.957,63624.43,59.71183
2024-08-06,W02,16.0764,47.917,58045.68,47.33591
2024-08-06,W03,15.1261,38.093,50804.55,150.26601
2024-08-06,W04,2.8196,11.887,16231.02,0.64003
2024-08-06,W05,6.0420,20.691,25099.75,0.89472
2024-08-06,W06,1.8972,7.932,10566.18,6.58769
2024-08-06,W07,18.8053,34.552,56392.66,35.29563
2024-08-06,W08,0.8130,3.507,4605.63,0.08234
2024-08-07,W01,16.5982,46.282,62999.63,62.47362
2024-08-07,W02,14.9074,45.108,54480.51,41.21454
2024-08-07,W03,15.1404,39.213,50701.34,162.78785
2024-08-07,W04,2.8484,12.170,16433.44,0.68653
2024-08-07,W05,6.1694,21.826,26406.79,0.86561
2024-08-07,W06,1.9513,8.195,11343.68,7.33882
2024-08-07,W07,19.3739,35.373,58104.20,34.07454
2024-08-07,W08,0.8753,3.789,4974.55,0.08769
2024-08-08,W01,15.5838,43.219,59190.96,58.18092
2024-08-08,W02,15.2551,45.829,55281.43,50.34568
2024-08-08,W03,14.8469,38.582,49518.73,146.91442
2024-08-08,W04,2.9491,12.603,16798.26,0.66116
2024-08-08,W05,6.5176,22.798,27115.10,0.95350
2024-08-08,W06,1.7572,7.308,10083.19,6.84985
2024-08-08,W07,17.9784,32.913,53599.64,33.09650
2024-08-08,W08,0.8558,3.689,4824.45,0.08849
2024-08-09,W01,15.2716,43.148,59407.61,64.16091
2024-08-09,W02,15.5581,45.772,55859.81,47.52962
2024-08-09,W03,14.8585,37.668,48966.46,158.81451
2024-08-09,W04,3.0793,13.134,17584.63,0.73760
2024-08-09,W05,6.5003,22.946,27441.74,0.90194
2024-08-09,W06,1.8528,7.847,10143.22,7.30135
2024-08-09,W07,18.9467,34.968,56615.53,34.25102
2024-08-09,W08,0.8288,3.589,4727.61,0.08180
2024-08-10,W01,16.3386,44.722,62017.26,68.14596
2024-08-10,W02,15.3843,45.932,56092.70,47.46213
2024-08-10,W03,15.0011,38.094,49586.94,160.89174
2024-08-10,W04,1.8628,7.858,10375.28,0.73224
2024-08-10,W05,4.2853,14.963,17945.22,0.97745
2024-08-10,W06,1.7999,7.847,10145.67,11.52971
2024-08-10,W07,17.4280,32.429,52204.09,31.87507
2024-08-10,W08,0.6595,2.882,3662.76,0.10341
2024-08-11,W01,15.4325,42.808,59678.22,56.54472
2024-08-11,W02,15.0881,45.441,56159.99,51.95490
2024-08-11,W03,13.7830,35.803,45620.05,155.52186
2024-08-11,W04,1.0255,4.380,5889.93,1.17447
2024-08-11,W05,2.3682,8.270,10093.32,1.59106
2024-08-11,W06,0.6009,2.551,3415.51,11.30780
2024-08-11,W07,16.7104,30.810,49833.85,32.90941
2024-08-11,W08,0.2664,1.159,1490.37,0.14130
2024-08-12,W01,16.8468,46.063,62699.56,65.98281
2024-08-12,W02,15.5028,45.840,56810.67,46.77138
2024-08-12,W03,15.1823,38.220,49235.27,143.94523
2024-08-12,W04,2.8721,12.194,16486.18,0.64603
2024-08-12,W05,6.2512,21.877,26639.97,0.89596
2024-08-12,W06,1.7916,7.514,10277.58,6.47382
2024-08-12,W07,19.3540,35.101,57855.61,39.20805
2024-08-12,W08,0.8789,3.823,4942.06,0.08107
2024-08-13,W01,16.4687,46.048,63310.58,63.34787
2024-08-13,W02,15.6368,46.565,57229.77,44.08989
2024-08-13,W03,14.7519,38.636,49582.28,147.43202
2024-08-13,W04,3.0353,13.005,17495.33,0.69346
2024-08-13,W05,6.1112,21.545,25950.76,0.83876
2024-08-13,W06,1.9664,8.296,11134.67,7.80175
2024-08-13,W07,18.5586,33.678,55714.43,32.70952
2024-08-13,W08,0.8589,3.718,4994.59,0.08084
2024-08-14,W01,16.1570,42.892,60509.71,62.24776
2024-08-14,W02,15.6596,46.122,55861.29,48.16382
2024-08-14,W03,15.2198,37.704,49220.18,144.21711
2024-08-14,W04,2.8994,12.387,16326.03,0.66495
2024-08-14,W05,6.0685,21.558,26248.60,0.82308
2024-08-14,W06,1.9515,8.310,10982.58,6.60491
2024-08-14,W07,18.3380,33.642,55180.25,34.90113
2024-08-14,W08,0.8544,3.688,4841.34,0.08866
2024-08-15,W01,16.6361,45.514,63401.12,60.79804
2024-08-15,W02,15.2750,45.099,55352.21,48.19233
2024-08-15,W03,15.4537,39.198,50633.32,164.25212
2024-08-15,W04,2.7817,11.774,15831.68,0.69360
2024-08-15,W05,6.2811,22.189,27060.65,0.95271
2024-08-15,W06,1.9774,8.406,11211.79,6.65281
2024-08-15,W07,19.1692,34.836,57818.79,35.20505
2024-08-15,W08,0.8211,3.544,4650.98,0.08269
2024-08-16,W01,15.8761,43.571,59632.11,61.88681
2024-08-16,W02,14.9831,44.069,53521.93,42.67079
2024-08-16,W03,16.2379,41.525,54241.12,167.77861
2024-08-16,W04,2.9687,12.583,16598.19,0.78439
2024-08-16,W05,6.6110,23.630,28451.04,0.93481
2024-08-16,W06,1.8629,7.843,10434.82,6.94750
2024-08-16,W07,18.6437,34.108,56358.68,36.07194
2024-08-16,W08,0.7686,3.280,4491.97,0.07298
2024-08-17,W01,15.7482,43.224,59442.57,59.86855
2024-08-17,W02,16.3392,47.300,57810.18,48.99872
2024-08-17,W03,15.3229,38.935,49851.99,146.79254
2024-08-17,W04,2.0556,8.836,11464.11,0.76975
2024-08-17,W05,4.4432,15.672,18902.52,0.99608
2024-08-17,W06,1.3437,5.704,7567.22,7.68169
2024-08-17,W07,17.6922,32.577,54594.21,31.64436
2024-08-17,W08,0.5885,2.558,3284.05,0.09685
2024-08-18,W01,15.3138,43.140,59474.84,59.76405
2024-08-18,W02,14.1080,41.084,50589.06,41.84536
2024-08-18,W03,13.6382,35.123,44161.15,159.99822
2024-08-18,W04,1.0013,4.275,5588.64,1.12174
2024-08-18,W05,2.3446,8.337,9947.16,1.78821
2024-08-18,W06,0.6162,2.613,3536.49,12.52647
2024-08-18,W07,17.6491,32.617,53478.74,34.30792
2024-08-18,W08,0.2549,1.104,1435.15,0.12061
2024-08-19,W01,15.4110,42.931,59442.91,58.49337
2024-08-19,W02,15.3136,43.921,54662.40,49.09633
2024-08-19,W03,15.0516,39.011,49307.11,139.77186
2024-08-19,W04,2.9779,12.698,17047.97,0.68712
2024-08-19,W05,6.2719,22.233,26601.92,0.82751
2024-08-19,W06,1.9387,8.221,11134.83,6.92792
2024-08-19,W07,20.1362,36.876,60000.30,33.32630
2024-08-19,W08,0.8037,3.469,4476.87,0.07527
2024-08-20,W01,16.6690,44.262,61683.26,63.14071
2024-08-20,W02,15.6833,47.187,57483.97,45.49134
2024-08-20,W03,15.0413,38.637,49459.82,142.84773
2024-08-20,W04,2.9864,12.785,16703.79,0.69351
2024-08-20,W05,6.4764,23.133,27686.68,0.99980
2024-08-20,W06,1.8944,8.060,10988.77,6.98807
2024-08-20,W07,17.3434,31.833,52274.16,31.46928
2024-08-20,W08,0.8066,3.471,4557.92,0.08028
2024-08-21,W01,16.8463,45.742,62186.74,61.01951
2024-08-21,W02,15.5824,45.869,56216.80,46.09110
2024-08-21,W03,15.6084,40.280,51762.76,161.36011
2024-08-21,W04,2.9607,12.617,16671.16,0.68572
2024-08-21,W05,6.0334,21.412,25856.16,0.88796
2024-08-21,W06,2.0489,8.648,11373.12,7.93414
2024-08-21,W07,18.7336,34.205,55525.77,34.42726
2024-08-21,W08,0.8279,3.568,4720.78,0.07634
2024-08-22,W01,15.5824,43.297,59366.85,61.61972
2024-08-22,W02,15.3781,46.340,56067.38,46.04824
2024-08-22,W03,15.3091,39.513,50348.55,169.32646
2024-08-22,W04,2.9646,12.648,16918.44,0.78318
2024-08-22,W05,6.3878,22.727,27646.79,0.95695
2024-08-22,W06,1.9056,8.064,10799.29,7.43184
2024-08-22,W07,18.9719,34.497,56422.82,33.42430
2024-08-22,W08,0.8852,3.875,4893.88,0.08903
2024-08-23,W01,16.2116,44.261,60132.50,59.59560
2024-08-23,W02,15.3815,45.519,55848.34,46.39955
2024-08-23,W03,15.2511,38.601,49915.72,153.26995
2024-08-23,W04,2.8657,12.170,16522.28,0.66362
2024-08-23,W05,6.1307,21.223,25747.78,0.86204
2024-08-23,W06,1.9416,8.235,10924.32,6.85929
2024-08-23,W07,19.4377,35.565,58150.60,35.83571
2024-08-23,W08,0.7644,3.291,4374.03,0.07926
2024-08-24,W01,15.8207,44.768,61228.77,56.37910
2024-08-24,W02,15.2906,45.477,56464.73,49.09508
2024-08-24,W03,14.3763,36.277,47542.72,158.43934
2024-08-24,W04,2.1468,9.172,12324.99,0.86219
2024-08-24,W05,4.5524,16.211,19427.01,1.07855
2024-08-24,W06,1.2858,5.381,7427.28,8.41828
2024-08-24,W07,18.4471,33.842,55012.43,37.36498
2024-08-24,W08,0.5526,2.389,3123.45,0.08554
2024-08-25,W01,14.8500,40.650,56129.94,65.52736
2024-08-25,W02,14.5663,42.625,52094.28,46.31806
2024-08-25,W03,14.1772,36.533,46443.83,150.13088
2024-08-25,W04,1.0175,4.354,5682.66,1.11676
2024-08-25,W05,2.4889,8.888,10736.57,1.67490
2024-08-25,W06,0.7071,3.025,3898.94,13.03820
2024-08-25,W07,17.9831,33.111,54715.72,36.15199
2024-08-25,W08,0.2690,1.167,1528.65,0.12723
2024-08-26,W01,16.3136,45.589,62975.18,67.92314
2024-08-26,W02,15.4332,46.145,56376.93,45.46684
2024-08-26,W03,14.5111,37.020,47030.30,143.65858
2024-08-26,W04,3.1049,13.303,18153.81,0.69602
2024-08-26,W05,6.5688,23.199,27897.57,0.99051
2024-08-26,W06,1.9335,8.197,10905.53,6.40229
2024-08-26,W07,18.4158,33.896,54908.02,36.71303
2024-08-26,W08,0.8778,3.798,4858.44,0.08271
2024-08-27,W01,16.3043,44.562,62312.54,57.04804
2024-08-27,W02,15.9386,46.656,56845.36,48.42645
2024-08-27,W03,15.0362,37.893,48978.45,157.10830
2024-08-27,W04,2.7325,11.579,15661.88,0.67246
2024-08-27,W05,6.2222,21.871,26454.49,0.90948
2024-08-27,W06,2.0266,8.531,11535.58,6.90024
2024-08-27,W07,18.6729,34.204,55094.06,38.44085
2024-08-27,W08,0.7746,3.345,4381.09,0.07645
2024-08-28,W01,15.8908,44.590,61416.12,67.20252
2024-08-28,W02,15.8142,46.892,56110.14,48.18218
2024-08-28,W03,15.6978,39.737,51364.23,147.64914
2024-08-28,W04,2.7079,11.533,15539.88,0.55525
2024-08-28,W05,6.2495,21.806,26200.39,0.92538
2024-08-28,W06,1.7729,7.418,10198.47,6.62208
2024-08-28,W07,19.2375,35.223,57801.53,36.93612
2024-08-28,W08,0.8413,3.640,4742.63,0.08532
2024-08-29,W01,16.4563,44.722,60506.06,62.90298
2024-08-29,W02,15.1078,44.995,55127.85,49.69525
2024-08-29,W03,15.8160,39.812,51372.71,162.87221
2024-08-29,W04,3.0253,12.861,16991.65,0.76024
2024-08-29,W05,6.5171,22.953,27350.06,0.95057
2024-08-29,W06,1.8628,7.847,10506.40,6.94915
2024-08-29,W07,18.3124,33.533,55869.81,34.48025
2024-08-29,W08,0.8038,3.468,4546.01,0.07949
2024-08-30,W01,15.1286,41.168,57048.37,53.19247
2024-08-30,W02,16.1727,47.596,58654.88,51.16246
2024-08-30,W03,14.8651,38.313,49421.04,142.32285
2024-08-30,W04,2.9635,12.689,16783.88,0.71627
2024-08-30,W05,6.5474,23.210,27876.80,0.91430
2024-08-30,W06,1.9090,8.067,10891.05,6.88842
2024-08-30,W07,19.4285,35.661,57802.42,40.52123
2024-08-30,W08,0.8509,3.674,4843.55,0.08070
2024-08-31,W01,15.3885,43.874,59991.18,54.32131
2024-08-31,W02,15.2375,45.806,56501.17,54.13479
2024-08-31,W03,15.6510,40.761,52070.57,166.05626
2024-08-31,W04,2.1027,8.970,11893.02,0.85491
2024-08-31,W05,4.3857,15.593,18549.46,0.93276
2024-08-31,W06,1.3905,5.941,7869.32,8.55379
2024-08-31,W07,18.6491,33.796,55326.57,38.46088
2024-08-31,W08,0.5819,2.526,3187.53,0.09404
2024-09-01,W01,15.4323,39.911,56981.62,62.16535
2024-09-01,W02,14.1244,39.456,49380.85,42.09243
2024-09-01,W03,14.3767,35.304,46888.78,159.61561
2024-09-01,W04,0.9288,3.940,5314.63,1.14470
2024-09-01,W05,2.1786,7.401,8910.35,1.56065
2024-09-01,W06,0.5388,2.250,3077.03,10.46366
2024-09-01,W07,18.7394,33.844,54647.05,38.65749
2024-09-01,W08,0.2185,0.940,1224.32,0.10667
2024-09-02,W01,15.7346,41.377,57726.08,57.04755
